id,lclas,mlsfc,id_poi,poi_nm,branch_nm,sub_nm,mcate_cd,mcate_nm,pnu,sido_nm,sgg_nm,bemd_nm,ri_nm,beonji,badm_cd,hadm_cd,rd_cd,rd_nm,bld_num,x,y,grid_cd,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KCDMTPO21N000000592,장소,문화시설,7232977,CGV,미아점,,100208,CGV,1130510100100350004,서울특별시,강북구,미아동,,35-4,1130510100,1130554500,113053005039,도봉로,34,127.030556146643,37.6121454957816,다사585570,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000593,장소,문화시설,7233049,롯데시네마,안산점,,100209,롯데시네마,4127110800105900000,경기도,안산시 상록구,성포동,,590,4127110800,4127159000,412713190075,항가울로,422,126.845835978305,37.3178571054546,다사420245,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000594,장소,문화시설,7233099,서울아트시네마,,,100202,일반극장/영화관,1111015500100590007,서울특별시,종로구,관수동,,59-7,1111015500,1111061500,111103100003,돈화문로,13,126.991690799511,37.5698246817026,다사551523,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000595,장소,문화시설,7303247,로드시네마,,,100207,자동차전용극장,4477031033100720000,충청남도,서천군,마서면,도삼리,72,4477031033,4477031000,447703260029,장산로,851,126.734284887646,36.0207365013659,다마310807,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000596,장소,문화시설,10589529,롯데시네마,강동점,,100209,롯데시네마,1174010800100440001,서울특별시,강동구,성내동,,44-1,1174010800,1174065000,117404172415,천호옛길,85,127.125331465269,37.5366452959371,다사668486,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000597,장소,문화시설,11297750,떼아뜨로중구,,,100202,일반극장/영화관,2711011400101000003,대구광역시,중구,종로2가,,100-3,2711011400,2711057500,271103141010,종로,30,128.591949051635,35.868495369498,라마985640,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000598,장소,문화시설,11369034,시네세븐,,,100202,일반극장/영화관,4831010900109610057,경상남도,거제시,고현동,,961-57,4831010900,4831058000,483104811060,고현로11길,20,128.624715453242,34.8893052581659,마라027555,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000599,장소,문화시설,15519951,복스멀티피아,안양점,,92005,비디오/DVD감상실,4117110100106740261,경기도,안양시 만안구,안양동,,674-261,4117110100,4117151000,411714346301,장내로143번길,15,126.922946394434,37.3985147310871,다사489334,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000600,장소,문화시설,15753528,명화극장,,,92005,비디오/DVD감상실,4827010200107460005,경상남도,밀양시,내이동,,746-5,4827010200,4827052000,482704808369,백민로4길,29,128.751054458142,35.494566761693,마마134227,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000601,장소,문화시설,16511794,메가박스,백석점,,100212,메가박스,4128510600112420000,경기도,고양시 일산동구,백석동,,1242,4128510600,4128555100,412853192094,중앙로,1036,126.789828614614,37.6438086736655,다사373607,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000602,장소,문화시설,16568505,메가박스,덕천점,,100212,메가박스,2632010400103980002,부산광역시,북구,덕천동,,398-2,2632010400,2632056000,263202006007,만덕대로,23,129.007631436855,35.210975273146,마라372916,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000603,장소,문화시설,17127328,초록사과키즈영화관,경북포항점,,100202,일반극장/영화관,4711312200114720000,경상북도,포항시 북구,양덕동,,1472,4711312200,4711370000,471134712557,장량로173번길,7,129.399271098911,36.0825458218434,마마710889,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000604,장소,문화시설,17368938,어울림소극장,,,100202,일반극장/영화관,4213010400102420001,강원도,원주시,인동,,242-1,4213010400,4213052000,421303219066,중앙로,27,127.953770223243,37.3462855988791,라사401275,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000605,장소,문화시설,18142765,CGV,건대입구점,,100208,CGV,1121510500100090004,서울특별시,광진구,자양동,,9-4,1121510500,1121584700,112154112317,아차산로30길,26,127.067030712751,37.5397613842144,다사617490,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000606,장소,문화시설,18223667,화순작은영화관,,,100202,일반극장/영화관,4679025030100880000,전라남도,화순군,화순읍,광덕리,88,4679025030,4679025000,467903291032,진각로,85,126.985159841174,35.0583821204908,다라530738,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000607,장소,문화시설,18255067,포천자동차극장,,,100202,일반극장/영화관,4165025023100410000,경기도,포천시,소흘읍,무림리,41,4165025023,4165025000,416503012038,광릉수목원로,967,127.138728142605,37.7761712296334,다사681752,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000608,장소,문화시설,18433284,마나보다만화카페,,,92005,비디오/DVD감상실,4831011000109770000,경상남도,거제시,상동동,,977,4831011000,4831059000,483103337005,거제중앙로,1790,128.628371484512,34.8787071418956,마라031543,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000609,장소,문화시설,18439222,정중앙시네마2관,,,100202,일반극장/영화관,4280025021103530001,강원도,양구군,양구읍,상리,353-1,4280025021,4280025000,428004496061,함춘로,25-9,127.984949497363,38.1087846011994,라아425121,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000610,장소,문화시설,18476674,씨네드쉐프,용산아이파크몰,,100202,일반극장/영화관,1117012800100400999,서울특별시,용산구,한강로3가,,40-999,1117012800,1117062500,111704106416,한강대로23길,55,126.964859454232,37.5298748674679,다사527479,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000611,장소,문화시설,18919544,대구그레이스실버영화관,,,100202,일반극장/영화관,2711014300100050000,대구광역시,중구,포정동,,5,2711014300,2711056500,271104223003,경상감영길,137,128.59499646158,35.8723729247809,라마988645,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000612,장소,문화시설,20369960,제주자동차극장,,,100207,자동차전용극장,5011012600102570000,제주특별자치도,제주시,이호이동,,257,5011012600,5011068000,501103349050,도공로,136,126.46735700805,33.4957452981227,다다040009,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000613,장소,문화시설,20519739,놀숲,서귀포신시가지점,,92005,비디오/DVD감상실,5013011600102080001,제주특별자치도,서귀포시,강정동,,208-1,5013011600,5013060000,501304851239,대청로25번길,4,126.502758315065,33.2528599579774,다나071739,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000614,장소,문화시설,20688425,고한시네마,,,100202,일반극장/영화관,4277025321100630054,강원도,정선군,고한읍,고한리,63-54,4277025321,4277025300,427704487017,고한10길,28-12,128.857013700397,37.1994164383697,마사204120,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000615,장소,문화시설,20979447,롯데시네마,대전관저점,,100209,롯데시네마,3017011600117350000,대전광역시,서구,관저동,,1735,3017011600,3017059600,301704709107,봉우로8번길,23,127.333717953186,36.3025446292379,다바850117,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000616,장소,문화시설,21686599,칸DVD영화관,,,92005,비디오/DVD감상실,4128110100106120000,경기도,고양시 덕양구,주교동,,612,4128110100,4128154000,412814376341,호국로789번길,29,126.834798800844,37.6576029943221,다사413622,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000617,장소,문화시설,21686683,씨네마DVD영화관,,,92005,비디오/DVD감상실,1130510100100350001,서울특별시,강북구,미아동,,35-1,1130510100,1130554500,113054124128,도봉로6길,8,127.030642528394,37.6125350387204,다사585571,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000618,장소,문화시설,21686759,씨네영화관,,,92005,비디오/DVD감상실,1144011000100310086,서울특별시,마포구,노고산동,,31-86,1144011000,1144060000,114404139230,백범로1길,8-12,126.937639154795,37.5538129608874,다사503506,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000619,장소,문화시설,7233111,시네마M,,,100202,일반극장/영화관,2726010100100010000,대구광역시,수성구,범어동,,1,2726010100,2726052000,272603007004,동대구로,400,128.628860409134,35.8659849242178,마마019638,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000620,장소,문화시설,7303239,자유로자동차극장,,,100207,자동차전용극장,4148032021106460000,경기도,파주시,탄현면,성동리,646,4148032021,4148032000,414803206095,필승로,432,126.684802271978,37.7792439708929,다사282758,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000621,장소,문화시설,17024001,씨네원DVD영화관,,,92005,비디오/DVD감상실,1150010200106740000,서울특별시,강서구,등촌동,,674,1150010200,1150053500,115003115001,강서로,380,126.838876595799,37.5594778837835,다사416513,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000622,장소,문화시설,17076497,CGV,김포운양점,,100208,CGV,4157010300112960009,경기도,김포시,운양동,,1296-9,4157010300,4157058000,415703209174,김포한강11로,288-31,126.68404318291,37.6549184758487,다사280620,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000623,장소,문화시설,18219044,씨네Q,구미봉곡점,,100202,일반극장/영화관,4719010400100360000,경상북도,구미시,봉곡동,,36,4719010400,4719056500,471903018024,야은로,296,128.315414432534,36.1385933439342,라마733938,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000624,장소,문화시설,18323282,울진작은영화관,,,100202,일반극장/영화관,4793025021100770002,경상북도,울진군,울진읍,읍내리,77-2,4793025021,4793025000,479303325023,울진중앙로,115-21,129.400119141593,36.9922354434504,마바690898,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000625,장소,문화시설,18449653,메가박스,양산라피에스타점,,100212,메가박스,4833025323112920000,경상남도,양산시,물금읍,가촌리,1292,4833025323,4833025300,483303338105,증산역로,177,129.009344248255,35.3098902061397,마마372026,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000626,장소,문화시설,20802487,CGV,화성봉담점,,100208,CGV,4159025324105640000,경기도,화성시,봉담읍,동화리,564,4159025324,4159025300,415904430329,동화길,51,126.955490931539,37.2190315275373,다사516134,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000627,장소,문화시설,21686626,썬DVD영화관,,,92005,비디오/DVD감상실,4119010700100800005,경기도,부천시,역곡동,,80-5,4119010700,4119060600,411903184012,역곡로,3,126.81140595669,37.4856845649299,다사391431,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000628,장소,문화시설,21686660,영화스케치,부산대2호점,,92005,비디오/DVD감상실,2641010800104200003,부산광역시,금정구,장전동,,420-3,2641010800,2641061000,264103130022,금강로,256-1,129.085164179885,35.2309742852185,마라442939,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000629,장소,문화시설,21686708,21세기비디오방,,,92005,비디오/DVD감상실,2917010900103580005,광주광역시,북구,운암동,,358-5,2917010900,2917060100,291704286288,북문대로103번길,25,126.874731325944,35.1784448320994,다라430871,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000630,장소,문화시설,21686711,코코DVD영화방,,,92005,비디오/DVD감상실,2711010500100070002,대구광역시,중구,삼덕동1가,,7-2,2711010500,2711054500,271104223087,동성로5길,32,128.596236928537,35.867626156858,라마989640,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000631,장소,문화시설,21686712,DVD스칼렛영화관,,,92005,비디오/DVD감상실,2711012200100340002,대구광역시,중구,공평동,,34-2,2711012200,2711056500,271104223088,동성로6길,16,128.596207137352,35.8689050240475,라마989641,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000632,장소,문화시설,21686731,빅뱅,가좌점,,92005,비디오/DVD감상실,2826011200100750001,인천광역시,서구,가좌동,,75-1,2826011200,2826059000,282603154073,원적로,120,126.684332300143,37.4963860079786,다사278444,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000633,장소,문화시설,21688251,콤보DVD상영관,,,92005,비디오/DVD감상실,4111710500110100013,경기도,수원시 영통구,영통동,,1010-13,4111710500,4111758500,411173177013,청명남로,30,127.075427815746,37.2522055140533,다사623171,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000634,장소,문화시설,21706125,CGV,고성,,100208,CGV,4882025022100770001,경상남도,고성군,고성읍,서외리,77-1,4882025022,4882025000,488203342023,송학로,58,128.315941058328,34.9770771902198,라라744649,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000635,장소,문화시설,22026303,천안자동차극장,,,100207,자동차전용극장,4413134029101880006,충청남도,천안시 동남구,성남면,화성리,188-6,4413134029,4413134000,441313249001,5산단로,331-17,127.262138534679,36.7567215712481,다바787620,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000636,장소,문화시설,22047848,새한,,,100202,일반극장/영화관,4713010600100730002,경상북도,경주시,노동동,,73-2,4713010600,4713051500,471303305007,계림로,83,129.213227649295,35.8416091120722,마마547619,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000637,장소,문화시설,22160097,함평자동차극장,,,100202,일반극장/영화관,4686025023108280056,전라남도,함평군,함평읍,수호리,828-56,4686025024,4686025000,468603017044,함장로,1160,126.52092292148,35.0541475424755,다라107736,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000638,장소,문화시설,7233040,롯데시네마,병점점,,100209,롯데시네마,4159011700108440001,경기도,화성시,병점동,,844-1,4159011700,4159054000,415903012007,효행로,1052,127.04253640913,37.2139875115891,다사594128,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000639,장소,문화시설,7233146,롯데시네마,부평역사점,,100209,롯데시네마,2823710100107380021,인천광역시,부평구,부평동,,738-21,2823710100,2823751000,282373154004,광장로,16,126.723405619474,37.4895172619691,다사313436,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000640,장소,문화시설,16319721,씨네마칸DVD,,,92005,비디오/DVD감상실,1120010700100190100,서울특별시,성동구,행당동,,19-100,1120010700,1120055000,112003103002,마조로,9,127.040570735649,37.5587164275266,다사594511,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000641,장소,문화시설,16571847,휴스테이,,,92005,비디오/DVD감상실,1141011600100520158,서울특별시,서대문구,창천동,,52-158,1141011600,1141058500,114104136230,연세로11길,14,126.936033916071,37.5590514125706,다사501512,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000642,장소,문화시설,17467613,메가박스,안산중앙점,,100212,메가박스,4127310100105350001,경기도,안산시 단원구,고잔동,,535-1,4127310100,4127353200,412734373016,고잔2길,41,126.835656389245,37.317948938471,다사411245,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000643,장소,문화시설,17473536,창동예술소극장,,,100202,일반극장/영화관,4812515000101970000,경상남도,창원시 마산합포구,창동,,197,4812515000,4812563000,481254787739,창동거리길,50,128.574863970865,35.2053398960691,라라978905,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000644,장소,문화시설,17542394,메가박스,김천점,,100212,메가박스,4715010500102450082,경상북도,김천시,평화동,,245-82,4715010500,4715053600,471503306005,김천로,74,128.110764700769,36.1253292708052,라마549922,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000645,장소,문화시설,17954369,CGV,대구월성점,,100208,CGV,2729012000118460000,대구광역시,달서구,월성동,,1846,2729012000,2729060100,272903147040,조암로,29,128.526713531709,35.8245670109728,라마927591,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000646,장소,문화시설,18144265,메가박스,고양스타필드점,,100212,메가박스,4128111200103700000,경기도,고양시 덕양구,동산동,,370,4128111200,4128158000,412812192001,고양대로,1955,126.893797443004,37.6466194398859,다사465609,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000647,장소,문화시설,18400875,레드브이알,홍대점,,92005,비디오/DVD감상실,1144011500100860022,서울특별시,마포구,상수동,,86-22,1144011500,1144066000,114403113017,와우산로,64,126.923237633204,37.5502633889698,다사490502,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000648,장소,문화시설,21147967,탑DVD상영관,,,92005,비디오/DVD감상실,3020012200104790009,대전광역시,유성구,궁동,,479-9,3020012200,3020054000,302003167083,대학로,87-1,127.343935807311,36.3614735376802,다바859182,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000649,장소,문화시설,21633644,씨네24DVD,,,92005,비디오/DVD감상실,4125010200107210000,경기도,동두천시,지행동,,721,4125010200,4125056600,412503189026,지행로,60,127.053818648074,37.8920736030174,다사607881,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000650,장소,문화시설,21653554,메가박스,부산극장신관,,100212,메가박스,2611014000100240001,부산광역시,중구,남포동5가,,24-1,2611014000,2611058000,261103125004,비프광장로,28,129.028233892824,35.0985618749168,마라392792,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000651,장소,문화시설,21686676,이츠DVD,,,92005,비디오/DVD감상실,2635010500106060015,부산광역시,해운대구,우동,,606-15,2635010500,2635051000,263503133040,중동1로,12,129.161006084476,35.1636346629202,마라512866,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000652,장소,문화시설,22080524,소프트시네마,,,100202,일반극장/영화관,4729011700108970000,경상북도,경산시,중방동,,897,4729011700,4729051000,472904739257,대학로28길,6-5,128.736644340914,35.8330571151592,마마116603,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000653,장소,문화시설,7233068,메가박스,구미강동점,,100212,메가박스,4719012300110230002,경상북도,구미시,진평동,,1023-2,4719012300,4719068000,471903308087,인동가산로,14,128.41790677752,36.1072151743757,라마826904,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000654,장소,문화시설,7233098,서울극장,,,100202,일반극장/영화관,1111015500100590007,서울특별시,종로구,관수동,,59-7,1111015500,1111061500,111103100003,돈화문로,13,126.991690923858,37.569806384898,다사551523,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000655,장소,문화시설,14024894,CGV,평촌점,,100208,CGV,4117310200116060000,경기도,안양시 동안구,관양동,,1606,4117310200,4117356600,411734349078,관평로170번길,33,126.962251325908,37.3929866726549,다사524327,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000656,장소,문화시설,16670765,디씨어터,,,92005,비디오/DVD감상실,1114014100100440002,서울특별시,중구,주자동,,44-2,1114014100,1114057000,111404103171,삼일대로2길,80,126.989747742113,37.5606422951899,다사549513,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000657,장소,문화시설,17580081,장유씨네맥스,,,92005,비디오/DVD감상실,4825012900100640001,경상남도,김해시,대청동,,64-1,4825012900,4825062000,482503335023,번화1로,78,128.799913834431,35.1942765132537,마라183895,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000658,장소,문화시설,18920170,조이아트시네마,,,100202,일반극장/영화관,4511111700102880002,전라북도,전주시 완산구,고사동,,288-2,4511111700,4511151000,451114598335,전주객사3길,74-25,127.142247968856,35.8210592318797,다마676583,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000659,장소,문화시설,19477145,카툰명가,보령점,,92005,비디오/DVD감상실,4418010400118230000,충청남도,보령시,동대동,,1823,4418010400,4418053500,441804556503,작은오랏1길,23,126.603211950475,36.3466551454158,다바195169,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000660,장소,문화시설,21143839,롯데시네마,북수원점,,100209,롯데시네마,4111113300105160000,경기도,수원시 장안구,천천동,,516,4111113300,4111157300,411113174014,천천로,100,126.984102798733,37.3006965989583,다사542225,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000661,장소,문화시설,21686675,아폴론,,,92005,비디오/DVD감상실,2611013100100400001,부산광역시,중구,창선동1가,,40-1,2611013100,2611057000,261103125001,광복로,50,129.030487350108,35.0991838722414,마라394792,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000662,장소,문화시설,21702842,CGV,창원상남점,,100208,CGV,4812312700100770004,경상남도,창원시 성산구,상남동,,77-4,4812312700,4812352000,481234784232,중앙대로100번길,13,128.681455673247,35.2226605670593,마라075925,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000663,장소,문화시설,21857828,롯데시네마,당진,,100209,롯데시네마,4427010600110410000,충청남도,당진시,수청동,,1041,4427010600,4427051000,442703265144,시청2로,49-19,126.646678448704,36.8871167394384,다바239768,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000664,장소,문화시설,22137221,카사시네마,,,92005,비디오/DVD감상실,4277025622104240000,강원도,정선군,사북읍,사북리,424,4277025622,4277025600,427704487360,하이원길,265,128.821447651522,37.2118699349158,마사172133,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000665,장소,문화시설,7233046,롯데시네마,성서점,,100209,롯데시네마,2729010800112440001,대구광역시,달서구,이곡동,,1244-1,2729010800,2729057600,272903147021,성서로,414,128.507759929081,35.8543952677926,라마909624,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000666,장소,문화시설,7233218,CGV,서면점,,100208,CGV,2623010200108920020,부산광역시,부산진구,전포동,,892-20,2623010200,2623060000,262303129010,동천로,4,129.064490669526,35.1495517745097,마라425849,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000667,장소,문화시설,7371880,롯데시네마,전주평화점,,100209,롯데시네마,4511113200106040001,전라북도,전주시 완산구,평화동1가,,604-1,4511113200,4511169200,451112266003,백제대로,10,127.132721064087,35.7962943582732,다마668556,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000668,장소,문화시설,10253586,국도복합영화관,,,100202,일반극장/영화관,4513011700100120001,전라북도,군산시,개복동,,12-1,4513011700,4513053000,451303268070,아리랑로,9,126.714745318718,35.984540682615,다마292767,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000669,장소,문화시설,10253674,세종극장,,,100202,일반극장/영화관,4113310100141630000,경기도,성남시 중원구,성남동,,4163,4113310100,4113351000,411334337265,성남대로1147번길,3,127.128558647569,37.432020818919,다사671370,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000670,장소,문화시설,10592764,CGV,창원더시티점,,100208,CGV,4812112300101210000,경상남도,창원시 의창구,대원동,,121,4812313700,4812352000,481214781648,원이대로,320,128.653086005849,35.2405454962227,마라049945,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000671,장소,문화시설,17248753,완주휴시네마,,,100202,일반극장/영화관,4571025324108810000,전라북도,완주군,봉동읍,둔산리,881,4571025324,4571025300,457103273023,둔산3로,94,127.12792419956,35.9632803968824,다마664741,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000672,장소,문화시설,17439263,스테이션DVD방,,,92005,비디오/DVD감상실,2920010100110030027,광주광역시,광산구,송정동,,1003-27,2920010100,2920052500,292002009004,상무대로,208-1,126.792057852903,35.137841580067,다라355827,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000673,장소,문화시설,17615230,CGV,전주고사점,,100208,CGV,4511111700103550001,전라북도,전주시 완산구,고사동,,355-1,4511111700,4511151000,451114598334,전주객사3길,72,127.142061140345,35.8203353994823,다마676582,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000674,장소,문화시설,18434626,상상만화카페,,,92005,비디오/DVD감상실,2817710500100240057,인천광역시,미추홀구,주안동,,24-57,2817710500,2817766000,281773151014,염창로,55,126.680199704228,37.4658355924932,다사275410,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000675,장소,문화시설,18919543,금성시네마,,,100202,일반극장/영화관,4476025029102090001,충청남도,부여군,부여읍,구아리,209-1,4476025029,4476025000,447604577282,사비로100번길,12,126.911695491165,36.2813366782516,다바471094,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000676,장소,문화시설,21686606,팝스DVD영화관,,,92005,비디오/DVD감상실,4121010200104200000,경기도,광명시,철산동,,420,4121010200,4121061000,412104361245,오리로854번길,12,126.868293375327,37.4747883141139,다사441419,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000677,장소,문화시설,21686651,스타DVD영화관,성신여대점,,92005,비디오/DVD감상실,1129011600100030003,서울특별시,성북구,동선동1가,,3-3,1129011600,1129057500,112904121094,동소문로20나길,16,127.017459322694,37.5920383326895,다사574548,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000678,장소,문화시설,21686686,석계DVD영화관,,,92005,비디오/DVD감상실,1135010200100460013,서울특별시,노원구,월계동,,46-13,1135010200,1135056000,113503005046,화랑로,335,127.064975751671,37.6151019359565,다사616573,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000679,장소,문화시설,21688256,S시네마,안양점,,92005,비디오/DVD감상실,4117110100106740235,경기도,안양시 만안구,안양동,,674-235,4117110100,4117151000,411714346299,장내로139번길,36,126.922090436015,37.3992673408594,다사488335,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000680,장소,문화시설,7233144,메가박스,광주하남점,,100212,메가박스,2920010900115870001,광주광역시,광산구,우산동,,1587-1,2920010900,2920058000,292003163062,풍영철길로,15,126.811746648774,35.1629359594555,다라373855,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000681,장소,문화시설,10253628,옥포극장,,,100202,일반극장/영화관,4831010600116700000,경상남도,거제시,옥포동,,1670,4831010600,4831055000,483104811304,서간도길,78,128.687604901306,34.890508112479,마라085557,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
